fold,clusters,cluster,task,points
libero_spatial_full_2,16,11,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,62
libero_spatial_full_2,16,12,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,17
libero_spatial_full_2,16,12,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,42
libero_spatial_full_2,16,12,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1
libero_spatial_full_2,16,12,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,163
libero_spatial_full_2,16,13,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,140
libero_spatial_full_2,16,13,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,17
libero_spatial_full_2,16,13,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9
libero_spatial_full_2,16,13,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,19
libero_spatial_full_2,16,13,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,46
libero_spatial_full_2,16,13,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,35
libero_spatial_full_2,16,13,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,3
libero_spatial_full_2,16,14,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,5
libero_spatial_full_2,16,14,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,145
libero_spatial_full_2,16,14,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,112
libero_spatial_full_2,16,15,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,65
libero_spatial_full_2,16,15,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,229
libero_spatial_full_2,16,15,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,7
libero_spatial_full_2,32,0,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,11
libero_spatial_full_2,32,0,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,40
libero_spatial_full_2,32,0,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,42
libero_spatial_full_2,32,0,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,69
libero_spatial_full_2,32,0,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3
libero_spatial_full_2,32,0,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,1
libero_spatial_full_2,32,1,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,6
libero_spatial_full_2,32,1,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,8
libero_spatial_full_2,32,1,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,33
libero_spatial_full_2,32,1,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,8
libero_spatial_full_2,32,1,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,92
libero_spatial_full_2,32,2,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1
libero_spatial_full_2,32,2,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,96
libero_spatial_full_2,32,3,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,74
libero_spatial_full_2,32,3,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,72
libero_spatial_full_2,32,3,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,17
libero_spatial_full_2,32,4,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,6
libero_spatial_full_2,32,4,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,10
libero_spatial_full_2,32,4,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1
libero_spatial_full_2,32,4,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,63
libero_spatial_full_2,32,5,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,14
libero_spatial_full_2,32,5,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,52
libero_spatial_full_2,32,5,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3
libero_spatial_full_2,32,5,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,112
libero_spatial_full_2,32,6,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,108
libero_spatial_full_2,32,6,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,2
libero_spatial_full_2,32,6,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2
libero_spatial_full_2,32,6,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,5
libero_spatial_full_2,32,6,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5
libero_spatial_full_2,32,7,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,4
libero_spatial_full_2,32,7,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,3
libero_spatial_full_2,32,7,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,57
libero_spatial_full_2,32,8,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2
libero_spatial_full_2,32,8,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,28
libero_spatial_full_2,32,9,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,4
libero_spatial_full_2,32,9,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,30
libero_spatial_full_2,32,9,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,48
libero_spatial_full_2,32,9,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,44
libero_spatial_full_2,32,9,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,22
libero_spatial_full_2,32,10,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,29
libero_spatial_full_2,32,10,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6
libero_spatial_full_2,32,10,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,19
libero_spatial_full_2,32,10,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,31
libero_spatial_full_2,32,11,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,83
libero_spatial_full_2,32,11,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2
libero_spatial_full_2,32,12,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,118
libero_spatial_full_2,32,12,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,7
libero_spatial_full_2,32,13,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,60
libero_spatial_full_2,32,13,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,100
libero_spatial_full_2,32,14,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,23
libero_spatial_full_2,32,14,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,189
libero_spatial_full_2,32,15,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,62
libero_spatial_full_2,32,15,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,74
libero_spatial_full_2,32,16,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,72
libero_spatial_full_2,32,16,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,17
libero_spatial_full_2,32,17,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,90
libero_spatial_full_2,32,17,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,27
libero_spatial_full_2,32,17,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,15
libero_spatial_full_2,32,17,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,31
libero_spatial_full_2,32,18,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,23
libero_spatial_full_2,32,18,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,70
libero_spatial_full_2,32,19,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,5
libero_spatial_full_2,32,19,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,11
libero_spatial_full_2,32,20,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,2
libero_spatial_full_2,32,20,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,54
libero_spatial_full_2,32,20,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,7
libero_spatial_full_2,32,20,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,93
libero_spatial_full_2,32,20,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,4
libero_spatial_full_2,32,21,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,51
libero_spatial_full_2,32,21,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,68
libero_spatial_full_2,32,21,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,21
libero_spatial_full_2,32,22,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,12
libero_spatial_full_2,32,22,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,35
libero_spatial_full_2,32,22,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,57
libero_spatial_full_2,32,22,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80
libero_spatial_full_2,32,23,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,4
libero_spatial_full_2,32,23,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,79
libero_spatial_full_2,32,23,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,32
libero_spatial_full_2,32,24,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,1
libero_spatial_full_2,32,24,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,42
libero_spatial_full_2,32,24,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,91
libero_spatial_full_2,32,24,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5
libero_spatial_full_2,32,24,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,15
libero_spatial_full_2,32,25,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,2
libero_spatial_full_2,32,25,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,174
libero_spatial_full_2,32,25,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,17
libero_spatial_full_2,32,25,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,20
libero_spatial_full_2,32,25,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,44
libero_spatial_full_2,32,26,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,32
libero_spatial_full_2,32,26,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,130
libero_spatial_full_2,32,26,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,1
libero_spatial_full_2,32,26,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,5
libero_spatial_full_2,32,27,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,5
libero_spatial_full_2,32,27,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,79
libero_spatial_full_2,32,28,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,17
libero_spatial_full_2,32,28,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,105
libero_spatial_full_2,32,29,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,36
libero_spatial_full_2,32,29,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6
libero_spatial_full_2,32,29,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,4
libero_spatial_full_2,32,29,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,24
libero_spatial_full_2,32,29,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,16
libero_spatial_full_2,32,30,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3
libero_spatial_full_2,32,30,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,72
libero_spatial_full_2,32,31,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,32
libero_spatial_full_2,32,31,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,106
libero_spatial_full_2,32,31,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,45
libero_spatial_full_2,32,31,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,6
libero_spatial_full_2,64,0,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,64
libero_spatial_full_2,64,0,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,1
libero_spatial_full_2,64,1,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,7
libero_spatial_full_2,64,1,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,17
libero_spatial_full_2,64,1,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,37
libero_spatial_full_2,64,1,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,3
libero_spatial_full_2,64,2,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1
libero_spatial_full_2,64,2,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,45
libero_spatial_full_2,64,3,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,18
libero_spatial_full_2,64,3,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,57
libero_spatial_full_2,64,3,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,4
libero_spatial_full_2,64,4,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,4
libero_spatial_full_2,64,4,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,103
libero_spatial_full_2,64,4,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6
libero_spatial_full_2,64,4,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10
libero_spatial_full_2,64,4,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,20
libero_spatial_full_2,64,5,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,4
libero_spatial_full_2,64,5,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2
libero_spatial_full_2,64,5,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,42
libero_spatial_full_2,64,6,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,1
libero_spatial_full_2,64,6,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2
libero_spatial_full_2,64,6,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,31
libero_spatial_full_2,64,7,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,4
libero_spatial_full_2,64,7,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,23
libero_spatial_full_2,64,7,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1
libero_spatial_full_2,64,7,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,61
libero_spatial_full_2,64,8,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,1
libero_spatial_full_2,64,8,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,39
libero_spatial_full_2,64,8,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,9
libero_spatial_full_2,64,9,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,12
libero_spatial_full_2,64,9,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,7
