global_row,task,init_state_id,episode,source,score,peak_query,descending_rank,method,fold
24380,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,47,380,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,1.1171302795410156,7,26,c4_assigned_radius,libero_spatial_full_2
29987,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,48,387,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,1.1024069786071777,9,27,c4_assigned_radius,libero_spatial_full_2
29862,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,32,262,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,1.097689151763916,9,28,c4_assigned_radius,libero_spatial_full_2
29803,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,25,203,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,1.0876296758651733,9,29,c4_assigned_radius,libero_spatial_full_2
25978,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,47,378,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,1.0856807231903076,11,30,c4_assigned_radius,libero_spatial_full_2
31293,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,11,93,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,1.0692044496536255,11,31,c4_assigned_radius,libero_spatial_full_2
27580,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,47,380,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,1.0648691654205322,9,32,c4_assigned_radius,libero_spatial_full_2
24203,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,25,203,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,1.0446640253067017,7,33,c4_assigned_radius,libero_spatial_full_2
24260,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,32,260,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,1.0406386852264404,7,34,c4_assigned_radius,libero_spatial_full_2
25860,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,32,260,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,1.019959807395935,12,35,c4_assigned_radius,libero_spatial_full_2
26670,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,33,270,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,1.0197283029556274,10,36,c4_assigned_radius,libero_spatial_full_2
31406,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,25,206,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,1.0030848979949951,11,37,c4_assigned_radius,libero_spatial_full_2
31271,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,8,71,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,0.9946803450584412,9,38,c4_assigned_radius,libero_spatial_full_2
31587,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,48,387,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,0.9933627247810364,10,39,c4_assigned_radius,libero_spatial_full_2
31524,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,40,324,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,0.9774525761604309,8,40,c4_assigned_radius,libero_spatial_full_2
31576,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,47,376,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,0.9741532206535339,11,41,c4_assigned_radius,libero_spatial_full_2
24265,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,33,265,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,0.970361590385437,7,42,c4_assigned_radius,libero_spatial_full_2
26663,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,32,263,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,0.9594268202781677,9,43,c4_assigned_radius,libero_spatial_full_2
24070,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,8,70,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,0.9539796113967896,8,44,c4_assigned_radius,libero_spatial_full_2
26466,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,8,66,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,0.9518436193466187,11,45,c4_assigned_radius,libero_spatial_full_2
26721,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,40,321,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,0.9480881690979004,9,46,c4_assigned_radius,libero_spatial_full_2
25182,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,47,382,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,0.9448853731155396,9,47,c4_assigned_radius,libero_spatial_full_2
24888,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,11,88,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,0.9440441727638245,9,48,c4_assigned_radius,libero_spatial_full_2
25037,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,29,237,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,0.9406142830848694,10,49,c4_assigned_radius,libero_spatial_full_2
29695,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,95,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,0.9386899471282959,8,50,c4_assigned_radius,libero_spatial_full_2
25069,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,33,269,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,0.937110960483551,9,51,c4_assigned_radius,libero_spatial_full_2
27584,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,48,384,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,0.930919349193573,9,52,c4_assigned_radius,libero_spatial_full_2
26438,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,4,38,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,0.9240891933441162,9,53,c4_assigned_radius,libero_spatial_full_2
25870,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,33,270,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,0.9131403565406799,12,54,c4_assigned_radius,libero_spatial_full_2
25056,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,32,256,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,0.9123021960258484,9,55,c4_assigned_radius,libero_spatial_full_2
27267,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,8,67,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,0.9063122272491455,7,56,c4_assigned_radius,libero_spatial_full_2
31457,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,32,257,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,0.8985781073570251,8,57,c4_assigned_radius,libero_spatial_full_2
24094,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,11,94,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,0.890884518623352,7,58,c4_assigned_radius,libero_spatial_full_2
25126,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,40,326,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,0.8833149075508118,9,59,c4_assigned_radius,libero_spatial_full_2
27237,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,37,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,0.882279634475708,9,60,c4_assigned_radius,libero_spatial_full_2
24322,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,40,322,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,0.8765700459480286,7,61,c4_assigned_radius,libero_spatial_full_2
24033,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,4,33,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,0.8554289937019348,7,62,c4_assigned_radius,libero_spatial_full_2
27402,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,25,202,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,0.8468055129051208,9,63,c4_assigned_radius,libero_spatial_full_2
27520,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,40,320,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,0.8467438220977783,7,64,c4_assigned_radius,libero_spatial_full_2
24237,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,29,237,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,0.8236649036407471,7,65,c4_assigned_radius,libero_spatial_full_2
27436,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,29,236,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,0.7740107178688049,9,66,c4_assigned_radius,libero_spatial_full_2
26495,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,95,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,0.7039474844932556,7,67,c4_assigned_radius,libero_spatial_full_2
29834,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,29,234,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,0.6860138773918152,8,68,c4_assigned_radius,libero_spatial_full_2
25189,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,48,389,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,0.6330894827842712,10,69,c4_assigned_radius,libero_spatial_full_2
24864,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,8,64,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,0.5589989423751831,9,70,c4_assigned_radius,libero_spatial_full_2
31233,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,4,33,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,4.136772632598877,11,1,c8_centroid_distance,libero_spatial_full_2
25669,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,69,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,3.5723721981048584,12,2,c8_centroid_distance,libero_spatial_full_2
29923,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,40,323,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,3.253004312515259,10,3,c8_centroid_distance,libero_spatial_full_2
25633,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,4,33,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.947155237197876,13,4,c8_centroid_distance,libero_spatial_full_2
27295,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,11,95,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,2.8247053623199463,9,5,c8_centroid_distance,libero_spatial_full_2
29868,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,33,268,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,2.8001999855041504,10,6,c8_centroid_distance,libero_spatial_full_2
27458,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,32,258,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,2.7925381660461426,10,7,c8_centroid_distance,libero_spatial_full_2
27466,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,33,266,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8-20260903,2.6976101398468018,9,8,c8_centroid_distance,libero_spatial_full_2
25921,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,40,321,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.675173044204712,10,9,c8_centroid_distance,libero_spatial_full_2
26788,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,48,388,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate/right-50x8-20260903,2.634265899658203,10,10,c8_centroid_distance,libero_spatial_full_2
25005,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,25,205,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate/right-50x8-20260903,2.633695125579834,9,11,c8_centroid_distance,libero_spatial_full_2
31582,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,47,382,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.6273510456085205,11,12,c8_centroid_distance,libero_spatial_full_2
25693,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,11,93,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.598679304122925,11,13,c8_centroid_distance,libero_spatial_full_2
31294,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,11,94,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.5925421714782715,12,14,c8_centroid_distance,libero_spatial_full_2
25802,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,25,202,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.5916173458099365,12,15,c8_centroid_distance,libero_spatial_full_2
31465,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,33,265,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.575472116470337,11,16,c8_centroid_distance,libero_spatial_full_2
29670,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,70,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate/right-50x8-20260903,2.566352128982544,10,17,c8_centroid_distance,libero_spatial_full_2
25837,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,29,237,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.523998498916626,13,18,c8_centroid_distance,libero_spatial_full_2
31587,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,48,387,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.4337613582611084,9,19,c8_centroid_distance,libero_spatial_full_2
25986,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,48,386,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate/right-50x8-20260903,2.3777596950531006,9,20,c8_centroid_distance,libero_spatial_full_2
