role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,lead_to_endpoint_queries,alarm_cause,episode_max_confidence,clock_alarm,clock_first_alarm_query,matched_clock_alarm,matched_clock_query
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,275,8,True,False,False,,,,,0.3128943536644556,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,276,8,True,False,False,,,,,0.19446691473871547,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,277,8,True,False,False,,,,,0.21493285876071833,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,278,8,True,False,False,,,,,0.19309173272933178,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,279,8,True,False,False,,,,,0.1645364827697784,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,280,8,True,False,False,,,,,0.14423232486652648,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,281,8,True,False,False,,,,,0.15555735317909725,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,282,8,True,False,False,,,,,0.1591166477916195,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,283,8,True,False,False,,,,,0.24041417246400254,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,284,8,True,False,False,,,,,0.34953890956155964,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,285,22,True,False,False,,,,,0.60241061316939,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,286,8,True,False,False,,,,,0.14528393463840805,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,287,8,True,False,False,,,,,0.23394272771396218,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,288,8,True,False,False,,,,,0.1148681443132179,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,289,8,True,False,False,,,,,0.12611227956641324,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,290,8,True,False,False,,,,,0.11551528878822193,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,291,8,True,False,False,,,,,0.11349296230383432,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,292,8,True,False,False,,,,,0.12222941271638899,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,293,8,True,False,False,,,,,0.17529525966672055,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,294,8,True,False,False,,,,,0.0643099822035269,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,295,8,True,False,False,,,,,0.09650541983497818,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,296,8,True,False,False,,,,,0.1371946287008574,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,297,8,True,False,False,,,,,0.13751820093835954,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,298,8,True,False,False,,,,,0.08145931079113411,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,299,8,True,False,False,,,,,0.1754570457854716,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,300,8,True,False,False,,,,,0.12279566413201748,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,301,8,True,False,False,,,,,0.12692121016016822,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,302,8,True,False,False,,,,,0.1277301407539233,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,303,8,True,False,False,,,,,0.06989160330043687,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,304,8,True,False,False,,,,,0.1805533085261285,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,305,8,True,False,False,,,,,0.21420482122633877,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,306,8,True,False,False,,,,,0.1708461414010678,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,307,7,True,False,False,,,,,0.2951787736612199,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,308,7,True,False,False,,,,,0.34266299951464163,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,309,8,True,False,False,,,,,0.1803106293480019,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,310,8,True,False,False,,,,,0.12061155152887881,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,311,8,True,False,False,,,,,0.3094159521113089,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,312,10,True,False,False,,,,,0.22480181200452998,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,313,7,True,False,False,,,,,0.20441676104190265,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,314,22,False,True,False,,,,,0.8165345413363534,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,315,8,True,False,False,,,,,0.24672383109529206,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,316,10,True,False,False,,,,,0.23645041255460286,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,317,7,True,False,False,,,,,0.24664293803591653,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,318,7,True,False,False,,,,,0.18273742112926716,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,319,8,True,False,False,,,,,0.2260152078951626,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,320,8,True,False,False,,,,,0.16356576605727224,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,321,8,True,False,False,,,,,0.21865393949199163,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,322,8,True,False,False,,,,,0.18532599902928326,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,323,8,True,False,False,,,,,0.18500242679178125,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,324,9,True,False,False,,,,,0.2708299627891927,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,325,9,True,False,False,,,,,0.20328425821064555,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,326,8,True,False,False,,,,,0.18896618670118104,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,327,9,True,False,False,,,,,0.14811519171655074,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,328,8,True,False,False,,,,,0.15952111308849704,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,329,8,True,False,False,,,,,0.19988674971687426,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,330,8,True,False,False,,,,,0.14665911664779163,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,331,8,True,False,False,,,,,0.2545704578547161,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,332,8,True,False,False,,,,,0.14334250121339587,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,333,8,True,False,False,,,,,0.18597314350428729,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,334,8,True,False,False,,,,,0.1054036563662838,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,335,8,True,False,False,,,,,0.22577252871703613,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,336,9,True,False,False,,,,,0.10863937874130403,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,337,9,True,False,False,,,,,0.058485681928490574,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,338,8,True,False,False,,,,,0.11519171655071991,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,339,8,True,False,False,,,,,0.09982203526937394,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,340,8,True,False,False,,,,,0.11446367901634036,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,341,8,True,False,False,,,,,0.12263387801326642,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,342,8,True,False,False,,,,,0.02078951625950498,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,343,9,True,False,False,,,,,0.09577738230059862,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,344,8,True,False,False,,,,,0.1988351399449927,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,345,8,True,False,False,,,,,0.13816534541336356,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,346,8,True,False,False,,,,,0.10176346869438602,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,347,7,True,False,False,,,,,0.24696651027341854,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,348,8,True,False,False,,,,,0.3925740171493286,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,349,8,True,False,False,,,,,0.145122148519657,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,350,8,True,False,False,,,,,0.12239119883513994,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,351,8,True,False,False,,,,,0.253437955023459,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,352,7,True,False,False,,,,,0.2743083643423394,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,353,7,True,False,False,,,,,0.3589225044491182,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,354,7,True,False,False,,,,,0.23701666397023136,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,355,7,True,False,False,,,,,0.20045300113250286,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,356,7,True,False,False,,,,,0.24963598123281028,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,357,7,True,False,False,,,,,0.23297201100145604,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,358,7,True,False,False,,,,,0.3186377608801165,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,359,7,True,False,False,,,,,0.22326484387639545,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,360,8,True,False,False,,,,,0.10273418540689205,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,361,8,True,False,False,,,,,0.06042711535350265,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,362,8,True,False,False,,,,,0.07854716065361589,False,,False,29
