level,cohort,suite,task,method,k,failure,episodes,scorable,ratio_bin,count
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,8,True,22,22,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,8,True,22,22,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,8,True,22,22,"(1.5,2]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,8,True,22,22,>2,20
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,9,True,22,22,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,9,True,22,22,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,9,True,22,22,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,9,True,22,22,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,9,True,22,22,"(1.5,2]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,9,True,22,22,>2,20
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,10,True,22,22,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,10,True,22,22,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,10,True,22,22,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,10,True,22,22,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,10,True,22,22,"(1.5,2]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,10,True,22,22,>2,20
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,20,True,22,22,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,20,True,22,22,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,20,True,22,22,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,20,True,22,22,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,20,True,22,22,"(1.5,2]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,20,True,22,22,>2,20
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,False,763,763,<=0.5,402
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,False,763,763,"(0.5,1]",355
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,False,763,763,"(1,1.5]",6
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,False,763,763,<=0.5,372
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,False,763,763,"(0.5,1]",383
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,False,763,763,"(1,1.5]",8
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,False,763,763,<=0.5,354
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,False,763,763,"(0.5,1]",401
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,False,763,763,"(1,1.5]",8
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,False,763,763,<=0.5,388
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,False,763,763,"(0.5,1]",371
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,False,763,763,"(1,1.5]",4
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,False,763,763,<=0.5,470
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,False,763,763,"(0.5,1]",291
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,False,763,763,"(1,1.5]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,False,763,763,<=0.5,514
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,False,763,763,"(0.5,1]",247
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,False,763,763,"(1,1.5]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,False,763,763,<=0.5,517
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,False,763,763,"(0.5,1]",244
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,False,763,763,"(1,1.5]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,False,763,763,<=0.5,516
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,False,763,763,"(0.5,1]",245
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,False,763,763,"(1,1.5]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,False,763,763,<=0.5,511
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,False,763,763,"(0.5,1]",250
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,False,763,763,"(1,1.5]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,10,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,10,False,763,763,<=0.5,511
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,10,False,763,763,"(0.5,1]",250
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,10,False,763,763,"(1,1.5]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,10,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,10,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,20,False,763,763,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,20,False,763,763,<=0.5,502
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,20,False,763,763,"(0.5,1]",259
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,20,False,763,763,"(1,1.5]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,20,False,763,763,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,20,False,763,763,>2,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,True,37,37,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,True,37,37,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,True,37,37,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,True,37,37,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,True,37,37,>2,37
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,True,37,37,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,True,37,37,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,True,37,37,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,True,37,37,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,True,37,37,>2,37
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,True,37,37,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,True,37,37,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,True,37,37,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,True,37,37,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,True,37,37,>2,37
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,True,37,37,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,True,37,37,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,True,37,37,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,True,37,37,"(1.5,2]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,True,37,37,>2,37
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,True,37,37,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,True,37,37,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,True,37,37,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,True,37,37,"(1.5,2]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,True,37,37,>2,35
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,True,37,37,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,True,37,37,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,True,37,37,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,True,37,37,"(1.5,2]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,True,37,37,>2,35
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,True,37,37,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,True,37,37,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,True,37,37,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,True,37,37,"(1.5,2]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,True,37,37,>2,35
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,True,37,37,<=0.5,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,True,37,37,"(0.5,1]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,True,37,37,"(1,1.5]",0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,True,37,37,"(1.5,2]",2
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,True,37,37,>2,35
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,True,37,37,unscorable,0
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,True,37,37,<=0.5,0
