suite,task_id,task_dir,task_name,prompt,episode_index,init_state_id,flow_noise_seed,success,action_steps,inference_calls,control_step_offset,path,mig_uuid,mig_profile,wall_s
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,31,31,1000,1,147,15,456,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.2
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,32,32,1000,1,159,16,471,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,25.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,33,33,1000,1,142,15,487,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,34,34,1000,1,148,15,502,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.7
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,35,35,1000,1,137,14,517,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,36,36,1000,1,137,14,531,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.8
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,37,37,1000,1,145,15,545,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,38,38,1000,1,137,14,560,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,39,39,1000,1,145,15,574,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.7
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,40,40,1000,1,126,13,589,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,41,41,1000,1,136,14,602,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,42,42,1000,1,137,14,616,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,43,43,1000,1,149,15,630,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.0
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,44,44,1000,1,150,15,645,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.7
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,45,45,1000,1,131,14,660,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,46,46,1000,1,138,14,674,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.3
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,47,47,1000,1,140,14,688,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.6
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,48,48,1000,1,138,14,702,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.6
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,49,49,1000,1,147,15,716,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.5
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,0,0,1000,1,129,13,0,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,18.4
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,1,1,1000,1,126,13,13,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.6
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,2,2,1000,1,140,14,26,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,17.3
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,3,3,1000,1,135,14,40,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,16.9
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,4,4,1000,1,153,16,54,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,19.0
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,5,5,1000,1,126,13,70,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.6
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,6,6,1000,1,127,13,83,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.9
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,7,7,1000,1,130,13,96,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.8
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,8,8,1000,1,160,16,109,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,19.1
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,9,9,1000,0,280,28,125,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,30.8
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,10,10,1000,1,130,13,153,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,16.1
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,11,11,1000,1,128,13,166,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,12,12,1000,0,280,28,179,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,30.5
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,13,13,1000,1,125,13,207,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.5
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,14,14,1000,1,129,13,220,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,15,15,1000,1,119,12,233,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,16,16,1000,1,130,13,245,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.5
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,17,17,1000,1,129,13,258,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.8
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,18,18,1000,1,132,14,271,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,16.6
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,19,19,1000,1,161,17,285,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,19.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,20,20,1000,1,130,13,302,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,21,21,1000,1,126,13,315,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.8
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,22,22,1000,1,129,13,328,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,23,23,1000,1,128,13,341,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,16.0
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,24,24,1000,1,128,13,354,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.8
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,25,25,1000,1,129,13,367,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.8
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,26,26,1000,0,280,28,380,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,32.0
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,27,27,1000,1,126,13,408,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,28,28,1000,0,280,28,421,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,30.5
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,29,29,1000,1,120,12,449,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.9
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,30,30,1000,1,139,14,461,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,16.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,31,31,1000,1,129,13,475,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,32,32,1000,1,128,13,488,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.7
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,33,33,1000,1,126,13,501,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.5
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,34,34,1000,0,280,28,514,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,30.9
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,35,35,1000,0,280,28,542,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,31.0
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,36,36,1000,1,118,12,570,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.6
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,37,37,1000,1,130,13,582,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.0
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,38,38,1000,0,280,28,595,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,29.1
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,39,39,1000,1,128,13,623,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.2
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,40,40,1000,1,119,12,636,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.0
object,5,t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick_up_the_tomato_sauce_and_place_it_in_the_basket,pick up the tomato sauce and place it in the basket,41,41,1000,1,118,12,648,corpus/libero30-right-v1/libero_object/t05__pick_up_the_tomato_sauce_and_place_it_in_the_basket,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.0
