method,threshold_mode,suite,task,episodes,risks,alarms,tp,fp,precision,recall,mean_matched_prior,lift
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,0,0,0,,0.0,,
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,400,3,0,0,0,,0.0,,
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0,0,0,,0.0,,
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0,0,0,,0.0,,
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0,0,0,,0.0,,
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,0,0,0,,0.0,,
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,0,0,0,,0.0,,
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1,0,1,0.0,0.0,0.03807451726951319,0.0
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0,0,0,,0.0,,
state:state_minus_action_mobility|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,400,21,0,0,0,,0.0,,
combo:G-A,global,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,0,0,0,,,,
combo:G-A,global,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,0,0,0,,0.0,,
combo:G-A,global,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,0,0,0,,0.0,,
combo:G-A,global,libero_goal,libero_goal/put_the_bowl_on_the_plate,400,18,4,4,0,1.0,0.2222222222222222,0.9567003316249624,1.0452593847244651
combo:G-A,global,libero_goal,libero_goal/put_the_bowl_on_the_stove,400,9,0,0,0,,0.0,,
combo:G-A,global,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,400,16,16,16,0,1.0,1.0,0.41365306836471766,2.417484787320133
combo:G-A,global,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,400,9,1,1,0,1.0,0.1111111111111111,0.9906542056074766,1.009433962264151
combo:G-A,global,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,400,1,1,1,0,1.0,1.0,0.9464285714285714,1.0566037735849056
combo:G-A,global,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,400,1,1,1,0,1.0,1.0,0.212,4.716981132075472
combo:G-A,global,libero_goal,libero_goal/turn_on_the_stove,400,0,0,0,0,,,,
combo:G-A,global,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,400,4,4,4,0,1.0,1.0,0.9434965507120344,1.0598872876062173
combo:G-A,global,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,0,0,0,,0.0,,
combo:G-A,global,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,1,1,0,1.0,1.0,0.9614035087719298,1.0401459854014599
combo:G-A,global,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,82,81,1,0.9878048780487805,0.5364238410596026,0.5979956950482622,1.651859513752951
combo:G-A,global,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,16,14,2,0.875,0.4666666666666667,0.3500142440557126,2.4998982608854177
combo:G-A,global,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,400,10,4,2,2,0.5,0.2,0.5662809028260543,0.8829540207072568
combo:G-A,global,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,400,4,1,1,0,1.0,0.25,0.4963768115942029,2.0145985401459856
combo:G-A,global,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,400,20,7,7,0,1.0,0.35,0.7520343136032949,1.329726558896765
combo:G-A,global,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,28,26,2,0.9285714285714286,0.5531914893617021,0.6027518681343575,1.5405533813533425
combo:G-A,global,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,400,6,4,3,1,0.75,0.5,0.6460915322962597,1.1608262336056958
combo:G-A,global,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,0,0,0,,0.0,,
combo:G-A,global,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,1,1,0,1.0,0.1,0.9777777777777777,1.0227272727272727
combo:G-A,global,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,0,0,0,,,,
combo:G-A,global,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,400,7,0,0,0,,0.0,,
combo:G-A,global,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,0,0,0,,0.0,,
combo:G-A,global,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,400,7,0,0,0,,0.0,,
combo:G-A,global,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,400,5,0,0,0,,0.0,,
combo:G-A,global,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,400,4,0,0,0,,0.0,,
combo:G-A,global,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,400,7,0,0,0,,0.0,,
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,2,1,1,0.5,1.0,0.09333333333333334,5.357142857142857
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,400,3,3,3,0,1.0,1.0,0.9656397242604139,1.0355829144931903
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,12,12,0,1.0,0.8571428571428571,0.9683424071476522,1.0326925606259447
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,3,3,0,1.0,1.0,0.9723166585721225,1.0284715284715285
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,22,19,3,0.8636363636363636,0.7916666666666666,0.882927357011836,0.9781510979105229
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,6,6,0,1.0,0.75,0.9526944867034182,1.0496544421709333
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,14,13,1,0.9285714285714286,1.0,0.4981685191566521,1.8639705097050376
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,11,11,0,1.0,0.9166666666666666,0.8756198060432048,1.142048173303492
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,40,40,0,1.0,0.975609756097561,0.9720833945902777,1.0287183235153285
combo:G-A,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,400,21,17,17,0,1.0,0.8095238095238095,0.9711107077195855,1.0297487115019603
combo:G-B,global,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,0,0,0,,,,
combo:G-B,global,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,5,5,0,1.0,0.09803921568627451,0.9835143554769722,1.0167619765092628
combo:G-B,global,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,0,0,0,,0.0,,
combo:G-B,global,libero_goal,libero_goal/put_the_bowl_on_the_plate,400,18,5,5,0,1.0,0.2777777777777778,0.9361962232617111,1.0681521407082761
combo:G-B,global,libero_goal,libero_goal/put_the_bowl_on_the_stove,400,9,0,0,0,,0.0,,
combo:G-B,global,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,400,16,16,16,0,1.0,1.0,0.41365306836471766,2.417484787320133
combo:G-B,global,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,400,9,2,2,0,1.0,0.2222222222222222,0.9860678435444791,1.0141290039491004
combo:G-B,global,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,400,1,1,1,0,1.0,1.0,0.9464285714285714,1.0566037735849056
combo:G-B,global,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,400,1,1,1,0,1.0,1.0,0.212,4.716981132075472
combo:G-B,global,libero_goal,libero_goal/turn_on_the_stove,400,0,0,0,0,,,,
combo:G-B,global,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,400,4,4,4,0,1.0,1.0,0.9259065632165003,1.0800225851365681
combo:G-B,global,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,1,1,0,1.0,1.0,0.48154657293497366,2.076642335766423
combo:G-B,global,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,2,1,1,0.5,1.0,0.4987824170548894,1.0024411103989992
combo:G-B,global,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,83,81,2,0.9759036144578314,0.5364238410596026,0.5968593188499485,1.6350647189998475
combo:G-B,global,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,17,14,3,0.8235294117647058,0.4666666666666667,0.3337243565411617,2.4676934590572244
combo:G-B,global,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,400,10,9,7,2,0.7777777777777778,0.7,0.09226843380739622,8.429511000493772
combo:G-B,global,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,400,4,1,1,0,1.0,0.25,0.4963768115942029,2.0145985401459856
combo:G-B,global,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,400,20,7,7,0,1.0,0.35,0.7520343136032949,1.329726558896765
combo:G-B,global,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,28,26,2,0.9285714285714286,0.5531914893617021,0.5873404575616566,1.580976444950501
combo:G-B,global,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,400,6,4,3,1,0.75,0.5,0.5940299023026112,1.2625627044914893
combo:G-B,global,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,0,0,0,,0.0,,
combo:G-B,global,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,2,2,0,1.0,0.2,0.374550881653861,2.6698642266824084
combo:G-B,global,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,0,0,0,,,,
combo:G-B,global,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,400,7,1,1,0,1.0,0.14285714285714285,0.7333333333333333,1.3636363636363638
combo:G-B,global,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,0,0,0,,0.0,,
combo:G-B,global,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,400,7,1,1,0,1.0,0.14285714285714285,0.9565217391304348,1.0454545454545454
combo:G-B,global,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,400,5,0,0,0,,0.0,,
combo:G-B,global,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,400,4,0,0,0,,0.0,,
combo:G-B,global,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,400,7,2,2,0,1.0,0.2857142857142857,0.6935753522808694,1.4418044077134986
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,3,1,2,0.3333333333333333,1.0,0.08476650563607085,3.9323708206686927
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,400,3,3,3,0,1.0,1.0,0.9656397242604139,1.0355829144931903
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,13,12,1,0.9230769230769231,0.8571428571428571,0.8967833386954877,1.0293198850233811
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,3,3,0,1.0,1.0,0.9723166585721225,1.0284715284715285
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,27,21,6,0.7777777777777778,0.875,0.7413044295228339,1.0492015787338829
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,6,6,0,1.0,0.75,0.9526944867034182,1.0496544421709333
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,14,13,1,0.9285714285714286,1.0,0.46758804617867,1.9858750371403042
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,12,11,1,0.9166666666666666,0.9166666666666666,0.7626689710431106,1.2019194453563933
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,41,40,1,0.975609756097561,0.975609756097561,0.9719232445119612,1.0037930069132681
combo:G-B,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,400,21,17,17,0,1.0,0.8095238095238095,0.9679765869384058,1.033082838462943
combo:P-C,per_task,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,1,0,1,0.0,,0.12694610778443113,0.0
combo:P-C,per_task,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,42,41,1,0.9761904761904762,0.803921568627451,0.9383664183396102,1.0403084094993442
combo:P-C,per_task,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,2,1,1,0.5,1.0,0.5608465608465608,0.8915094339622642
combo:P-C,per_task,libero_goal,libero_goal/put_the_bowl_on_the_plate,400,18,19,18,1,0.9473684210526315,1.0,0.0739343939769785,12.813636118362188
combo:P-C,per_task,libero_goal,libero_goal/put_the_bowl_on_the_stove,400,9,9,9,0,1.0,1.0,0.1389077847966837,7.199020569391976
combo:P-C,per_task,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,400,16,16,16,0,1.0,1.0,0.12992595446583777,7.696691581841995
combo:P-C,per_task,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,400,9,14,9,5,0.6428571428571429,1.0,0.08265126054774237,7.777947227868416
combo:P-C,per_task,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,400,1,2,1,1,0.5,1.0,0.7412928456406718,0.6744972691161867
combo:P-C,per_task,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,400,1,1,1,0,1.0,1.0,0.212,4.716981132075472
combo:P-C,per_task,libero_goal,libero_goal/turn_on_the_stove,400,0,0,0,0,,,,
combo:P-C,per_task,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,400,4,5,4,1,0.8,1.0,0.42683117266929493,1.874277351855538
combo:P-C,per_task,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,8,1,7,0.125,1.0,0.15136327440548894,0.8258278006403057
combo:P-C,per_task,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,4,1,3,0.25,1.0,0.5107986490535494,0.48942964211675377
combo:P-C,per_task,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,7,7,0,1.0,0.046357615894039736,0.9833371167392085,1.016945239813632
combo:P-C,per_task,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,32,29,3,0.90625,0.9666666666666667,0.2691407483119549,3.367197296150735
combo:P-C,per_task,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,400,10,14,9,5,0.6428571428571429,0.9,0.18180025068955827,3.536063016518522
combo:P-C,per_task,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,400,4,12,4,8,0.3333333333333333,1.0,0.2560733400470902,1.3017104133996749
combo:P-C,per_task,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,400,20,21,20,1,0.9523809523809523,1.0,0.5533882214675584,1.7209996805773797
combo:P-C,per_task,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,42,41,1,0.9761904761904762,0.8723404255319149,0.639782451638932,1.525816273468844
combo:P-C,per_task,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,400,6,9,6,3,0.6666666666666666,1.0,0.4683591077134831,1.423409208206318
combo:P-C,per_task,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,5,2,3,0.4,0.6666666666666666,0.7387268391120895,0.5414721366842158
combo:P-C,per_task,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,8,7,1,0.875,0.7,0.575748982943306,1.5197595235459778
combo:P-C,per_task,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,0,0,0,,,,
combo:P-C,per_task,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,400,7,9,7,2,0.7777777777777778,1.0,0.13096751371919158,5.9387076664325855
combo:P-C,per_task,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,1,1,0,1.0,1.0,0.9565217391304348,1.0454545454545454
combo:P-C,per_task,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,400,7,6,6,0,1.0,0.8571428571428571,0.7661111111111111,1.305293691080493
